strain_id,species,copper_mm,n_wells,sd_log10_asat,median_asat
158.0,Rhodotorula mucilaginosa,20.0,4,0.016226881524961753,36493.09999999999
158.0,Rhodotorula mucilaginosa,25.0,4,0.04343818266417838,29542.4
158.0,Rhodotorula mucilaginosa,30.0,4,0.13476020153748897,15992.675000000001
159.0,Rhodotorula mucilaginosa,0.0,4,0.03642049371381178,33261.65
159.0,Rhodotorula mucilaginosa,5.0,4,0.07241039633447874,36434.575000000004
159.0,Rhodotorula mucilaginosa,10.0,4,0.05269478757024236,35704.22499999999
159.0,Rhodotorula mucilaginosa,15.0,4,0.06107142418461752,34802.275
159.0,Rhodotorula mucilaginosa,20.0,4,0.06073350109351338,32358.899999999998
159.0,Rhodotorula mucilaginosa,25.0,4,0.08788144185352155,34023.5
159.0,Rhodotorula mucilaginosa,30.0,4,0.1128721920669362,28911.35
161.0,Rhodotorula mucilaginosa,0.0,4,0.09148178281606116,36469.200000000004
161.0,Rhodotorula mucilaginosa,5.0,4,0.05550929601507713,47233.575000000004
161.0,Rhodotorula mucilaginosa,10.0,4,0.026386431000225082,42873.875
161.0,Rhodotorula mucilaginosa,15.0,4,0.03055355111133244,39287.575
161.0,Rhodotorula mucilaginosa,20.0,4,0.04478267970098922,33596.625
161.0,Rhodotorula mucilaginosa,25.0,4,0.0698508757427651,26954.825
161.0,Rhodotorula mucilaginosa,30.0,4,0.10916400963385128,14694.025000000001
162.0,Rhodotorula mucilaginosa,0.0,3,0.10290749061477027,38806.9
162.0,Rhodotorula mucilaginosa,5.0,3,0.016777379808571354,50429.55
162.0,Rhodotorula mucilaginosa,10.0,3,0.01914410125301366,43163.700000000004
162.0,Rhodotorula mucilaginosa,15.0,3,0.04111864300233563,39998.8
162.0,Rhodotorula mucilaginosa,20.0,3,0.032595947340664545,32069.699999999993
162.0,Rhodotorula mucilaginosa,25.0,4,1.1092741555997023,24119.199999999997
162.0,Rhodotorula mucilaginosa,30.0,4,0.7481034505128318,11505.725000000002
163.0,Rhodotorula mucilaginosa,0.0,4,0.1259482095649428,32557.125
163.0,Rhodotorula mucilaginosa,5.0,4,0.162525063257445,43520.925
163.0,Rhodotorula mucilaginosa,10.0,4,0.18328837368351655,40174.149999999994
163.0,Rhodotorula mucilaginosa,15.0,4,0.2131230028756967,38142.899999999994
163.0,Rhodotorula mucilaginosa,20.0,4,0.20071243462977478,36919.549999999996
163.0,Rhodotorula mucilaginosa,25.0,4,0.2208110698350523,30142.95
163.0,Rhodotorula mucilaginosa,30.0,4,0.15227804941575926,12123.575
164.0,Rhodotorula mucilaginosa,0.0,4,0.06667188426749406,30492.875
164.0,Rhodotorula mucilaginosa,5.0,4,0.07735141147978482,37530.65
164.0,Rhodotorula mucilaginosa,10.0,4,0.11826124901460659,34384.075
164.0,Rhodotorula mucilaginosa,15.0,4,0.09666233944833622,33858.225000000006
164.0,Rhodotorula mucilaginosa,20.0,4,0.1453724011315039,33090.674999999996
164.0,Rhodotorula mucilaginosa,25.0,4,0.09069203192746048,30016.1
164.0,Rhodotorula mucilaginosa,30.0,4,0.3331920886769469,26426.025
165.0,,0.0,4,0.30835369003091867,33135.3
165.0,,5.0,4,0.05561428779411963,40438.600000000006
165.0,,10.0,4,0.13015375309578373,37498.275
165.0,,15.0,4,0.09927682582544047,37398.825000000004
165.0,,20.0,4,0.08444386531885872,36907.075
165.0,,25.0,4,0.09885738343294116,34741.75
165.0,,30.0,4,0.0888985336655736,30733.725000000002
166.0,Rhodotorula mucilaginosa,0.0,4,0.11625006439632209,33126.325000000004
166.0,Rhodotorula mucilaginosa,5.0,4,0.13561422616028102,37593.325000000004
166.0,Rhodotorula mucilaginosa,10.0,4,0.1644075809863192,31525.675000000003
166.0,Rhodotorula mucilaginosa,15.0,4,0.23737237863176225,21109.074999999997
166.0,Rhodotorula mucilaginosa,20.0,4,0.6975693121650889,11189.224999999999
166.0,Rhodotorula mucilaginosa,25.0,4,0.73863241808978,4196.15
166.0,Rhodotorula mucilaginosa,30.0,4,0.7618930391340983,1337.8874999999998
167.0,Rhodotorula mucilaginosa,0.0,4,0.0943581369228844,34504.3
167.0,Rhodotorula mucilaginosa,5.0,4,0.1321132423162613,36970.125
167.0,Rhodotorula mucilaginosa,10.0,4,0.12381627946447032,35127.65
167.0,Rhodotorula mucilaginosa,15.0,4,0.1376517420178112,32206.175000000003
167.0,Rhodotorula mucilaginosa,20.0,4,0.17859771719325362,24052.2
167.0,Rhodotorula mucilaginosa,25.0,4,0.2602440288198253,17657.000000000015
167.0,Rhodotorula mucilaginosa,30.0,4,0.5641953265512464,6146.400000000001
168.0,Rhodotorula mucilaginosa,0.0,4,0.09420320420554772,29727.075000000004
168.0,Rhodotorula mucilaginosa,5.0,4,0.13570284622808082,34227.950000000004
168.0,Rhodotorula mucilaginosa,10.0,4,0.14190720507813037,29588.424999999996
168.0,Rhodotorula mucilaginosa,15.0,4,0.11536221948142761,29195.0
168.0,Rhodotorula mucilaginosa,20.0,4,0.09945265863605995,28204.550000000003
168.0,Rhodotorula mucilaginosa,25.0,4,0.07148204690746328,27748.100000000002
168.0,Rhodotorula mucilaginosa,30.0,4,0.1516535741645353,18910.975000000002
169.0,Rhodotorula mucilaginosa,0.0,4,0.2015940525750348,22190.9
169.0,Rhodotorula mucilaginosa,5.0,4,0.24379146399951782,24564.7
169.0,Rhodotorula mucilaginosa,10.0,3,0.25675050150911927,21945.099999999995
169.0,Rhodotorula mucilaginosa,15.0,4,0.25905502033534067,19634.35
169.0,Rhodotorula mucilaginosa,20.0,4,0.25677813362560414,19743.899999999998
169.0,Rhodotorula mucilaginosa,25.0,4,0.9718482621591858,16733.15
169.0,Rhodotorula mucilaginosa,30.0,4,0.7074495784486186,14968.074999999995
170.0,Rhodotorula mucilaginosa,0.0,4,0.1440264245017363,22855.075
170.0,Rhodotorula mucilaginosa,5.0,4,0.1293116975740361,31858.6
170.0,Rhodotorula mucilaginosa,10.0,4,0.13208482093348023,31901.95
170.0,Rhodotorula mucilaginosa,15.0,4,0.0695998849415639,28575.675000000003
170.0,Rhodotorula mucilaginosa,20.0,4,0.059246412823172646,26631.299999999996
170.0,Rhodotorula mucilaginosa,25.0,4,0.10593944836745346,18870.1
170.0,Rhodotorula mucilaginosa,30.0,4,0.28820606337412547,11293.999999999996
171.0,Rhodotorula mucilaginosa,0.0,4,0.24648025537012988,17095.625
171.0,Rhodotorula mucilaginosa,5.0,4,0.27286045789552704,20025.9
171.0,Rhodotorula mucilaginosa,10.0,4,0.2612444018367284,18350.624999999996
171.0,Rhodotorula mucilaginosa,15.0,4,0.23374783723147544,19110.325000000004
171.0,Rhodotorula mucilaginosa,20.0,4,0.16485908655578074,16314.050000000001
171.0,Rhodotorula mucilaginosa,25.0,4,0.11047029197941523,14845.25
171.0,Rhodotorula mucilaginosa,30.0,4,0.10584704925104205,9897.85
172.0,Rhodotorula mucilaginosa,0.0,4,0.19071253498316618,41086.75
172.0,Rhodotorula mucilaginosa,5.0,4,0.029577798842729264,46504.55
172.0,Rhodotorula mucilaginosa,10.0,4,0.012656002263930903,44003.325
172.0,Rhodotorula mucilaginosa,15.0,4,0.05037775342289313,40122.52500000001
172.0,Rhodotorula mucilaginosa,20.0,4,0.030994111360762272,32607.600000000002
172.0,Rhodotorula mucilaginosa,25.0,4,0.071784550511129,32403.725
172.0,Rhodotorula mucilaginosa,30.0,4,0.17755370387886935,25530.899999999994
173.0,,0.0,4,0.22333522134171768,36978.700000000004
173.0,,5.0,4,0.08204705816167966,42373.05
173.0,,10.0,4,0.06271918576872756,42887.87499999999
173.0,,15.0,4,0.07050372754010109,37155.825
173.0,,20.0,4,0.09204883113019892,33644.0
173.0,,25.0,4,0.16058815873137786,25024.65
173.0,,30.0,4,0.3714601312066907,10725.5
174.0,Rhodotorula mucilaginosa,0.0,4,0.10328043598626796,39117.8
174.0,Rhodotorula mucilaginosa,5.0,4,0.09868781040363726,45441.55
174.0,Rhodotorula mucilaginosa,10.0,4,0.08120641233508898,42677.79999999999
174.0,Rhodotorula mucilaginosa,15.0,4,0.10343477579802626,38708.625
174.0,Rhodotorula mucilaginosa,20.0,4,0.09946206907973429,36995.59999999999
174.0,Rhodotorula mucilaginosa,25.0,4,0.13631552033066235,27404.300000000003
174.0,Rhodotorula mucilaginosa,30.0,4,0.9216586419787346,13744.5
175.0,Rhodotorula mucilaginosa,0.0,4,0.13971829043303444,23825.399999999998
175.0,Rhodotorula mucilaginosa,5.0,4,0.1364626107103438,33255.375
175.0,Rhodotorula mucilaginosa,10.0,4,0.13244351003062774,24547.300000000003
175.0,Rhodotorula mucilaginosa,15.0,4,0.11445655636056874,19296.425
175.0,Rhodotorula mucilaginosa,20.0,4,0.4858902631849748,5588.625
175.0,Rhodotorula mucilaginosa,25.0,4,1.022064140894832,1065.825
175.0,Rhodotorula mucilaginosa,30.0,4,0.9131104859003055,2850.8250000000003
176.0,Rhodotorula mucilaginosa,0.0,4,0.29330258629621264,40752.774999999994
176.0,Rhodotorula mucilaginosa,5.0,4,0.3359737084715986,51838.2
176.0,Rhodotorula mucilaginosa,10.0,4,0.20827180319396787,45858.3
176.0,Rhodotorula mucilaginosa,15.0,4,0.16259476103606318,40308.5
176.0,Rhodotorula mucilaginosa,20.0,4,0.23130995756485787,38856.675
176.0,Rhodotorula mucilaginosa,25.0,4,0.32366710258247866,36344.275
176.0,Rhodotorula mucilaginosa,30.0,4,0.2762632759732406,22685.825
177.0,Rhodotorula mucilaginosa,0.0,4,0.028706292816254232,35754.524999999994
177.0,Rhodotorula mucilaginosa,5.0,4,0.06458059889339869,49187.350000000006
177.0,Rhodotorula mucilaginosa,10.0,4,0.040860261128109754,44496.200000000004
177.0,Rhodotorula mucilaginosa,15.0,4,0.06800297059133115,46469.9
177.0,Rhodotorula mucilaginosa,20.0,4,0.0677462348492652,40547.125
177.0,Rhodotorula mucilaginosa,25.0,4,0.10805811873852145,38168.649999999994
177.0,Rhodotorula mucilaginosa,30.0,4,0.11913417663927865,30247.525
178.0,Rhodotorula mucilaginosa,0.0,4,0.06589000929065912,43658.0
178.0,Rhodotorula mucilaginosa,5.0,4,0.05194697519539376,41332.225000000006
178.0,Rhodotorula mucilaginosa,10.0,4,0.04975161331026684,32094.75
178.0,Rhodotorula mucilaginosa,15.0,4,0.08257481172910477,34288.925
178.0,Rhodotorula mucilaginosa,20.0,4,0.052740906738877054,32953.875
178.0,Rhodotorula mucilaginosa,25.0,4,0.05377384338293304,28946.924999999996
178.0,Rhodotorula mucilaginosa,30.0,4,0.10873834283899353,17638.125
179.0,Rhodotorula mucilaginosa,0.0,4,0.1812509509415102,39145.09999999999
179.0,Rhodotorula mucilaginosa,5.0,4,0.08431122875960402,45112.850000000006
179.0,Rhodotorula mucilaginosa,10.0,4,0.08939599164088612,41402.475000000006
179.0,Rhodotorula mucilaginosa,15.0,4,0.12981657756779294,38335.15
179.0,Rhodotorula mucilaginosa,20.0,4,0.05435528139049534,26171.850000000002
179.0,Rhodotorula mucilaginosa,25.0,4,0.10377549769334177,22408.95
179.0,Rhodotorula mucilaginosa,30.0,4,0.0953150385256456,14918.200000000004
180.0,Rhodotorula sp. clade I,20.0,2,0.2601988802010339,215.0
180.0,Rhodotorula sp. clade I,25.0,4,0.3676698777320794,283.0
180.0,Rhodotorula sp. clade I,30.0,4,0.5682330069415303,1933.9125
181.0,Rhodotorula mucilaginosa,0.0,4,0.08268020448375295,35822.925
181.0,Rhodotorula mucilaginosa,5.0,4,0.023036676187342574,42102.65000000001
181.0,Rhodotorula mucilaginosa,10.0,4,0.03843781407230608,38616.125
181.0,Rhodotorula mucilaginosa,15.0,4,0.04164374383019566,40538.675
181.0,Rhodotorula mucilaginosa,20.0,4,0.05261364985947612,35903.4
181.0,Rhodotorula mucilaginosa,25.0,4,0.06354604398784161,37655.825000000004
181.0,Rhodotorula mucilaginosa,30.0,4,0.08587369721107385,31508.850000000006
182.0,Rhodotorula mucilaginosa,0.0,4,0.07864121207851435,33430.950000000004
182.0,Rhodotorula mucilaginosa,5.0,4,0.05238539759476448,44866.5
182.0,Rhodotorula mucilaginosa,10.0,4,0.06252680049025008,40907.475000000006
182.0,Rhodotorula mucilaginosa,15.0,4,0.058346315956657416,37934.275
182.0,Rhodotorula mucilaginosa,20.0,4,0.04920599819869379,30454.5
182.0,Rhodotorula mucilaginosa,25.0,4,0.04136942510146622,22680.6
182.0,Rhodotorula mucilaginosa,30.0,4,0.37739364724318003,14425.525
183.0,Rhodotorula mucilaginosa,0.0,4,0.060153935357657895,32320.65
183.0,Rhodotorula mucilaginosa,5.0,4,0.039725530424100035,39741.175
183.0,Rhodotorula mucilaginosa,10.0,4,0.024505417923907986,40052.45000000001
183.0,Rhodotorula mucilaginosa,15.0,4,0.04749976425759534,38669.549999999996
183.0,Rhodotorula mucilaginosa,20.0,4,0.035050149689026956,36701.174999999996
183.0,Rhodotorula mucilaginosa,25.0,4,0.050361628635986366,35276.59999999999
183.0,Rhodotorula mucilaginosa,30.0,4,0.06812614108241238,27044.3
184.0,Rhodotorula glutinis,0.0,2,1.2032949039688998,898.05
184.0,Rhodotorula glutinis,5.0,2,0.14727333124820904,34.0
184.0,Rhodotorula glutinis,20.0,2,0.020360569207294222,513.0
184.0,Rhodotorula glutinis,25.0,3,1.8955818186751126,483.0
184.0,Rhodotorula glutinis,30.0,3,0.355703873579907,6019.2
185.0,Rhodotorula dairenensis,0.0,4,0.05185263138611666,47384.90000000001
185.0,Rhodotorula dairenensis,5.0,4,0.03050498911756172,48750.375
185.0,Rhodotorula dairenensis,10.0,4,0.05343129942849034,40819.025
185.0,Rhodotorula dairenensis,15.0,4,0.10861990393595569,30427.95
185.0,Rhodotorula dairenensis,20.0,4,0.09422006403541348,23962.5
185.0,Rhodotorula dairenensis,25.0,4,0.1076596238694986,17731.125
185.0,Rhodotorula dairenensis,30.0,4,0.1824890403613046,11273.2
186.0,Rhodotorula mucilaginosa,0.0,4,0.032477221431117,36616.7
186.0,Rhodotorula mucilaginosa,5.0,4,0.05179882741874682,45165.5
186.0,Rhodotorula mucilaginosa,10.0,4,0.08440499447409097,43269.350000000006
186.0,Rhodotorula mucilaginosa,15.0,4,0.08124861572614046,39860.875
186.0,Rhodotorula mucilaginosa,20.0,4,0.07244765004848758,38471.7
186.0,Rhodotorula mucilaginosa,25.0,4,0.06339726418401193,37073.125
186.0,Rhodotorula mucilaginosa,30.0,4,0.09410797431536008,25269.875
187.0,Rhodotorula glutinis,0.0,2,0.8255520345010737,6045.4
187.0,Rhodotorula glutinis,20.0,3,0.7691303645231717,31.0
187.0,Rhodotorula glutinis,25.0,4,0.5002595837552822,119.5
187.0,Rhodotorula glutinis,30.0,3,0.5637780408979259,940.775
188.0,Rhodotorula mucilaginosa,0.0,4,0.03932752639691876,41777.40000000004
188.0,Rhodotorula mucilaginosa,5.0,4,0.01869207258115011,52500.9
188.0,Rhodotorula mucilaginosa,10.0,4,0.012487975726468087,44919.075
188.0,Rhodotorula mucilaginosa,15.0,4,0.0577881153350688,40286.8
188.0,Rhodotorula mucilaginosa,20.0,4,0.07298369740783071,24647.625
188.0,Rhodotorula mucilaginosa,25.0,4,0.10831815073648342,16644.95
188.0,Rhodotorula mucilaginosa,30.0,4,0.1935890107593646,5270.750000000004
189.0,Rhodotorula mucilaginosa,0.0,4,0.06882244503710823,36362.625
189.0,Rhodotorula mucilaginosa,5.0,4,0.009835921994901145,51148.55
189.0,Rhodotorula mucilaginosa,10.0,4,0.020987234408724947,44368.925
189.0,Rhodotorula mucilaginosa,15.0,4,0.019637770315418742,36593.274999999994
189.0,Rhodotorula mucilaginosa,20.0,4,0.0366603658369125,28630.425
189.0,Rhodotorula mucilaginosa,25.0,4,0.11449337321467369,17277.75
189.0,Rhodotorula mucilaginosa,30.0,4,0.15892888879638195,7294.5
190.0,Rhodotorula mucilaginosa,0.0,4,0.035035328594311785,46005.09999999999
190.0,Rhodotorula mucilaginosa,5.0,4,0.01654324848941366,55022.125
190.0,Rhodotorula mucilaginosa,10.0,4,0.02608412454860725,51867.75
190.0,Rhodotorula mucilaginosa,15.0,4,0.04714889881521075,47351.8
190.0,Rhodotorula mucilaginosa,20.0,4,0.048345554960883184,40455.600000000006
190.0,Rhodotorula mucilaginosa,25.0,4,0.03178167241404324,23361.95
190.0,Rhodotorula mucilaginosa,30.0,4,0.16188793105620652,10307.1
191.0,,0.0,4,0.0984746556198403,25763.275
191.0,,5.0,4,0.17051800072575582,35890.975000000006
191.0,,10.0,4,0.21784268427381226,34683.100000000006
191.0,,15.0,3,0.15148542988518493,38569.350000000006
191.0,,20.0,3,1.268632242120723,39303.9
191.0,,25.0,4,1.133243878076373,17062.775
191.0,,30.0,4,0.6161593020988437,24197.15
192.0,Rhodotorula dairenensis,0.0,4,0.02812812196007411,39496.575
192.0,Rhodotorula dairenensis,5.0,4,0.051261543602155964,118104.925
192.0,Rhodotorula dairenensis,10.0,4,0.024278984651463813,76034.675
192.0,Rhodotorula dairenensis,15.0,4,0.023500436425084894,42106.95
192.0,Rhodotorula dairenensis,20.0,4,0.048267154572180504,27746.825
192.0,Rhodotorula dairenensis,25.0,4,0.017353513977351735,17131.625
192.0,Rhodotorula dairenensis,30.0,4,0.013070175396091488,9838.05
193.0,Rhodotorula mucilaginosa,0.0,4,0.035783179123681334,47788.97499999999
193.0,Rhodotorula mucilaginosa,5.0,4,0.02768486651328342,60893.125
193.0,Rhodotorula mucilaginosa,10.0,4,0.042785267969967865,61159.175
193.0,Rhodotorula mucilaginosa,15.0,4,0.012937915447133661,57475.625
193.0,Rhodotorula mucilaginosa,20.0,4,0.030180272003372397,51409.925
193.0,Rhodotorula mucilaginosa,25.0,4,0.03560683555935982,49402.950000000004
193.0,Rhodotorula mucilaginosa,30.0,4,0.04003987510507421,35948.95
194.0,Rhodotorula dairenensis,0.0,4,0.021410446401179856,47159.34999999999
194.0,Rhodotorula dairenensis,5.0,4,0.13210357916393903,141776.80000000002
194.0,Rhodotorula dairenensis,10.0,4,0.02299414338818649,99850.57500000001
194.0,Rhodotorula dairenensis,15.0,4,0.04456400117597748,52836.200000000004
194.0,Rhodotorula dairenensis,20.0,4,0.04841777984282621,33299.75
194.0,Rhodotorula dairenensis,25.0,4,0.09704393453196805,20319.25
194.0,Rhodotorula dairenensis,30.0,4,0.06084171050034905,11560.3
195.0,Rhodotorula dairenensis,0.0,2,0.9730501152662202,284.9
195.0,Rhodotorula dairenensis,20.0,3,0.29492155543599435,305.5
195.0,Rhodotorula dairenensis,25.0,4,0.49242955791991283,88.5
195.0,Rhodotorula dairenensis,30.0,3,1.2304151340826128,1290.25
196.0,Rhodotorula mucilaginosa,0.0,4,0.09657373478567648,39114.0
196.0,Rhodotorula mucilaginosa,5.0,4,0.05496481289810312,54451.075
196.0,Rhodotorula mucilaginosa,10.0,4,0.04188311391876817,46197.0
196.0,Rhodotorula mucilaginosa,15.0,4,0.04808154125993104,46949.52500000001
196.0,Rhodotorula mucilaginosa,20.0,4,0.011843437974924468,38387.0
196.0,Rhodotorula mucilaginosa,25.0,4,0.044040342762135226,36886.675
196.0,Rhodotorula mucilaginosa,30.0,4,0.03036849137659962,26825.125
197.0,Rhodotorula mucilaginosa,0.0,4,0.8450232454932932,35169.95
197.0,Rhodotorula mucilaginosa,5.0,4,1.4341745216989876,40278.075
197.0,Rhodotorula mucilaginosa,10.0,4,0.9117949837689704,35623.5
197.0,Rhodotorula mucilaginosa,15.0,4,1.790092950422788,28139.9
197.0,Rhodotorula mucilaginosa,20.0,3,0.09760462435377928,24971.5
197.0,Rhodotorula mucilaginosa,25.0,3,0.1439395778445408,20002.7
197.0,Rhodotorula mucilaginosa,30.0,4,1.0658118471249218,6959.375
198.0,Rhodotorula mucilaginosa,0.0,3,0.08151570275736536,23458.449999999997
198.0,Rhodotorula mucilaginosa,5.0,3,0.0441119573366549,46497.200000000004
198.0,Rhodotorula mucilaginosa,10.0,3,0.023606056517894748,37982.200000000004
198.0,Rhodotorula mucilaginosa,15.0,3,0.030732160654277536,41688.85
198.0,Rhodotorula mucilaginosa,20.0,3,0.01744658120722127,35498.399999999994
198.0,Rhodotorula mucilaginosa,25.0,4,0.8136191725685866,33271.125
198.0,Rhodotorula mucilaginosa,30.0,4,1.3446624536322007,26614.225000000002
199.0,Rhodotorula mucilaginosa,0.0,4,0.044733610440373266,41222.875
199.0,Rhodotorula mucilaginosa,5.0,4,0.008547281702486857,42013.875
199.0,Rhodotorula mucilaginosa,10.0,4,0.017037759994580907,40891.9
199.0,Rhodotorula mucilaginosa,15.0,4,0.01807944405940762,41874.05
199.0,Rhodotorula mucilaginosa,20.0,4,0.016981292063768114,38574.65
199.0,Rhodotorula mucilaginosa,25.0,4,0.06403588645197238,34715.15
199.0,Rhodotorula mucilaginosa,30.0,4,0.09163421582345192,30294.02500000001
200.0,Rhodotorula mucilaginosa,0.0,4,0.06422765542734431,35626.45
200.0,Rhodotorula mucilaginosa,5.0,4,0.11172014352289782,42854.125
200.0,Rhodotorula mucilaginosa,10.0,4,0.1230459154325955,44433.175
200.0,Rhodotorula mucilaginosa,15.0,4,0.12904849580988573,39429.025
200.0,Rhodotorula mucilaginosa,20.0,4,0.11446440932623284,37005.275
200.0,Rhodotorula mucilaginosa,25.0,4,0.12413043852366545,36658.9
200.0,Rhodotorula mucilaginosa,30.0,4,0.08433589784527973,28371.100000000002
201.0,Rhodotorula mucilaginosa,0.0,4,1.1769523605244743,26661.375000000004
201.0,Rhodotorula mucilaginosa,5.0,4,1.2717643343913791,27691.999999999993
201.0,Rhodotorula mucilaginosa,10.0,3,1.4857696980361215,16661.25
201.0,Rhodotorula mucilaginosa,15.0,4,1.420852952839388,204.1
201.0,Rhodotorula mucilaginosa,20.0,3,1.2081216366861496,900.0
201.0,Rhodotorula mucilaginosa,25.0,4,1.24454009755716,1081.25
201.0,Rhodotorula mucilaginosa,30.0,3,1.219652196773552,301.7
202.0,Rhodotorula mucilaginosa,0.0,4,0.09851601755270062,42219.34999999999
202.0,Rhodotorula mucilaginosa,5.0,4,0.07163350081311583,37335.7
202.0,Rhodotorula mucilaginosa,10.0,4,0.061597205911268854,42431.675
202.0,Rhodotorula mucilaginosa,15.0,4,0.12497086903294416,42081.850000000006
202.0,Rhodotorula mucilaginosa,20.0,4,0.08607501774661555,41805.100000000006
202.0,Rhodotorula mucilaginosa,25.0,4,0.10607365724199176,38993.425
202.0,Rhodotorula mucilaginosa,30.0,4,0.06070118992600615,34294.3
203.0,Rhodotorula dairenensis,0.0,4,0.09738908887987272,64989.649999999994
203.0,Rhodotorula dairenensis,5.0,4,0.06331844827197258,159033.42500000002
203.0,Rhodotorula dairenensis,10.0,4,0.06398842994464164,101012.375
203.0,Rhodotorula dairenensis,15.0,4,0.06721282684394042,51110.200000000004
203.0,Rhodotorula dairenensis,20.0,4,0.13051248975668897,26825.15
203.0,Rhodotorula dairenensis,25.0,4,0.17030278593579745,17916.9
203.0,Rhodotorula dairenensis,30.0,4,0.14190961608104505,9679.85
204.0,Rhodotorula mucilaginosa,0.0,4,0.5595176466877607,30749.85
204.0,Rhodotorula mucilaginosa,5.0,4,0.9167907438184792,37607.350000000006
204.0,Rhodotorula mucilaginosa,10.0,4,0.9912730637244453,24962.725000000002
204.0,Rhodotorula mucilaginosa,15.0,3,0.11369246396645151,27114.45
204.0,Rhodotorula mucilaginosa,20.0,4,0.21718025944817532,26184.925
204.0,Rhodotorula mucilaginosa,25.0,4,0.37810714163589615,19742.7
204.0,Rhodotorula mucilaginosa,30.0,4,0.4807827074733731,15709.375
205.0,Rhodotorula mucilaginosa,0.0,4,0.28703689375015606,40383.125
205.0,Rhodotorula mucilaginosa,5.0,4,1.4487908565074048,49544.850000000006
205.0,Rhodotorula mucilaginosa,10.0,4,1.454948643545136,41084.65000000001
205.0,Rhodotorula mucilaginosa,15.0,3,1.7893649908501845,24312.699999999997
205.0,Rhodotorula mucilaginosa,20.0,4,1.2437256364044194,27988.475000000002
205.0,Rhodotorula mucilaginosa,25.0,4,1.546266699349921,15408.7
205.0,Rhodotorula mucilaginosa,30.0,4,1.2451341621968939,9439.175
206.0,Rhodotorula mucilaginosa,0.0,4,0.01640021597724457,34862.625
206.0,Rhodotorula mucilaginosa,5.0,4,0.040502382850574954,43611.725000000006
206.0,Rhodotorula mucilaginosa,10.0,4,0.06011438568378516,36182.425
206.0,Rhodotorula mucilaginosa,15.0,4,0.07128971497408991,36096.75
206.0,Rhodotorula mucilaginosa,20.0,4,0.06665289321363929,34324.5
206.0,Rhodotorula mucilaginosa,25.0,4,0.08683451728238711,34798.725000000006
206.0,Rhodotorula mucilaginosa,30.0,4,0.07721108276299746,20780.075000000004
207.0,Rhodotorula mucilaginosa,0.0,4,0.010545822081013123,39607.024999999994
207.0,Rhodotorula mucilaginosa,5.0,4,0.014394127404056533,48770.4
207.0,Rhodotorula mucilaginosa,10.0,4,0.02314704564855687,46910.05
207.0,Rhodotorula mucilaginosa,15.0,4,0.020617045810096185,49760.75
207.0,Rhodotorula mucilaginosa,20.0,4,0.023029279950700605,43536.725000000006
207.0,Rhodotorula mucilaginosa,25.0,4,0.029918008002548,41803.725
207.0,Rhodotorula mucilaginosa,30.0,4,0.01661375497559686,28080.175000000003
208.0,Rhodotorula mucilaginosa,0.0,4,0.08308261036107589,32317.35
208.0,Rhodotorula mucilaginosa,5.0,4,0.11129861354497281,36887.600000000006
208.0,Rhodotorula mucilaginosa,10.0,4,0.08662101041873045,35663.9
208.0,Rhodotorula mucilaginosa,15.0,4,0.11533303712270424,32970.425
208.0,Rhodotorula mucilaginosa,20.0,4,0.10166186527114662,36146.500000000015
208.0,Rhodotorula mucilaginosa,25.0,4,0.06478778878140487,34210.575
208.0,Rhodotorula mucilaginosa,30.0,4,0.1521741907541787,28208.225
209.0,Rhodotorula mucilaginosa,0.0,4,0.07879078508461228,32042.725
209.0,Rhodotorula mucilaginosa,5.0,4,0.05523483211361036,41577.3
209.0,Rhodotorula mucilaginosa,10.0,4,0.01910913587896462,37273.875
209.0,Rhodotorula mucilaginosa,15.0,4,0.02212678942911833,37116.425
209.0,Rhodotorula mucilaginosa,20.0,4,0.0597203766947441,35707.625
209.0,Rhodotorula mucilaginosa,25.0,4,0.040547342188407096,36402.649999999994
209.0,Rhodotorula mucilaginosa,30.0,4,0.06997037983088668,30783.550000000003
210.0,Rhodotorula mucilaginosa,0.0,4,0.08697709078242584,28460.199999999997
210.0,Rhodotorula mucilaginosa,5.0,4,0.10040277207783088,38002.850000000006
210.0,Rhodotorula mucilaginosa,10.0,4,0.0607649516170417,32360.95
210.0,Rhodotorula mucilaginosa,15.0,4,0.05853425013752296,28521.675
210.0,Rhodotorula mucilaginosa,20.0,4,0.052137138139941745,25462.475
210.0,Rhodotorula mucilaginosa,25.0,4,0.19345389205443198,14712.575
210.0,Rhodotorula mucilaginosa,30.0,4,0.23908152425173093,3915.8500000000004
211.0,Rhodotorula mucilaginosa,0.0,4,0.08754881048512272,35251.149999999994
211.0,Rhodotorula mucilaginosa,5.0,4,0.05257195312082894,44832.950000000004
211.0,Rhodotorula mucilaginosa,10.0,4,0.03818490475000655,41210.325
211.0,Rhodotorula mucilaginosa,15.0,4,0.048906332764677145,41799.875
211.0,Rhodotorula mucilaginosa,20.0,4,0.15631707527200836,41623.875
211.0,Rhodotorula mucilaginosa,25.0,4,0.06446698323262481,36690.2
211.0,Rhodotorula mucilaginosa,30.0,4,0.0783800223295432,24746.95
212.0,Rhodotorula dairenensis,0.0,4,0.4125204472320366,20.5
212.0,Rhodotorula dairenensis,20.0,4,1.2172444398477924,270.15
212.0,Rhodotorula dairenensis,25.0,4,0.5075720090407104,110.0
212.0,Rhodotorula dairenensis,30.0,4,1.5769032552396922,791.0374999999999
