strain_id,well,cu,species,t_capture_h,t_onset_h,max_area,max_chroma,n_tp
50.0,47,0.0,Rhodotorula mucilaginosa,33.0,39.0,34543.0,14.09029805876471,20
50.0,47,5.0,Rhodotorula mucilaginosa,27.0,33.0,58772.0,13.468932259538022,20
50.0,47,10.0,Rhodotorula mucilaginosa,27.0,39.0,51325.0,10.134702522685656,20
50.0,47,15.0,Rhodotorula mucilaginosa,21.0,0.0,39905.0,9.069483076857926,20
50.0,47,20.0,Rhodotorula mucilaginosa,0.0,0.0,1217553.0,17.51066012299077,20
50.0,47,25.0,Rhodotorula mucilaginosa,21.0,0.0,19551.0,17.131572344743127,31
50.0,47,30.0,Rhodotorula mucilaginosa,6.0,0.0,1477492.0,17.114775137803917,25
50.0,57,0.0,Rhodotorula mucilaginosa,39.0,39.0,27990.0,13.032969877853851,20
50.0,57,5.0,Rhodotorula mucilaginosa,45.0,39.0,40918.0,13.336896724553414,20
50.0,57,10.0,Rhodotorula mucilaginosa,45.0,0.0,35300.0,10.234411712820274,20
50.0,57,15.0,Rhodotorula mucilaginosa,39.0,3.0,30347.0,10.414077932499737,19
50.0,57,20.0,Rhodotorula mucilaginosa,33.0,3.0,22331.0,14.953401800825748,19
50.0,57,25.0,Rhodotorula mucilaginosa,33.0,0.0,12195.0,17.196392524030045,28
50.0,57,30.0,Rhodotorula mucilaginosa,15.0,0.0,3978.0,17.4905375409138,29
50.0,70,0.0,Rhodotorula mucilaginosa,39.0,39.0,36285.0,14.119788084572988,20
50.0,70,5.0,Rhodotorula mucilaginosa,39.0,45.0,47773.0,11.67721028119725,20
50.0,70,10.0,Rhodotorula mucilaginosa,39.0,0.0,39999.0,9.67591443200563,20
50.0,70,15.0,Rhodotorula mucilaginosa,33.0,0.0,32098.0,16.368722501126495,21
50.0,70,20.0,Rhodotorula mucilaginosa,45.0,0.0,19435.0,17.702988711115033,23
50.0,70,25.0,Rhodotorula mucilaginosa,9.0,0.0,12866.0,17.21621604815281,30
50.0,70,30.0,Rhodotorula mucilaginosa,9.0,0.0,6107.0,17.08624738395522,28
51.0,23,0.0,Rhodotorula mucilaginosa,33.0,45.0,33861.0,13.105141570323736,20
51.0,23,5.0,Rhodotorula mucilaginosa,21.0,39.0,51142.0,15.852955872015018,20
51.0,23,10.0,Rhodotorula mucilaginosa,21.0,45.0,43713.0,12.11967267480122,20
51.0,23,15.0,Rhodotorula mucilaginosa,21.0,0.0,36229.0,10.052204105327164,20
51.0,23,20.0,Rhodotorula mucilaginosa,21.0,0.0,28542.0,17.658358318164915,25
51.0,23,25.0,Rhodotorula mucilaginosa,21.0,0.0,23186.0,16.68663482563214,20
51.0,23,30.0,Rhodotorula mucilaginosa,0.0,0.0,44529.0,17.102704783300958,20
51.0,33,0.0,Rhodotorula mucilaginosa,39.0,75.0,37948.0,9.139329184619706,20
51.0,33,5.0,Rhodotorula mucilaginosa,45.0,45.0,47241.0,11.831023536965011,19
51.0,33,10.0,Rhodotorula mucilaginosa,39.0,9.0,44361.0,10.225599934055872,18
51.0,33,15.0,Rhodotorula mucilaginosa,45.0,69.0,39411.0,8.690469035262513,17
51.0,33,20.0,Rhodotorula mucilaginosa,39.0,0.0,37391.0,17.883078657408024,26
51.0,33,25.0,Rhodotorula mucilaginosa,15.0,0.0,1113738.0,17.39757351294641,42
51.0,33,30.0,Rhodotorula mucilaginosa,42.0,0.0,12035.0,17.28392416869894,27
51.0,58,0.0,Rhodotorula mucilaginosa,33.0,33.0,38304.0,14.272289298176364,20
51.0,58,5.0,Rhodotorula mucilaginosa,33.0,39.0,53966.0,13.151923169579918,20
51.0,58,10.0,Rhodotorula mucilaginosa,39.0,0.0,40594.0,10.379224604802854,20
51.0,58,15.0,Rhodotorula mucilaginosa,27.0,0.0,34980.0,15.986034365780077,21
51.0,58,20.0,Rhodotorula mucilaginosa,3.0,3.0,79730.0,16.740212241613612,19
51.0,58,25.0,Rhodotorula mucilaginosa,39.0,0.0,19218.0,17.13710419650323,31
51.0,58,30.0,Rhodotorula mucilaginosa,15.0,0.0,12161.0,17.216470491111544,36
51.0,94,20.0,Rhodotorula mucilaginosa,9.0,0.0,875.5,17.534166823481847,17
51.0,94,25.0,Rhodotorula mucilaginosa,15.0,0.0,881.0,17.28093487060272,31
51.0,94,30.0,Rhodotorula mucilaginosa,21.0,3.0,209917.0,17.09405727525098,10
52.0,35,0.0,Rhodotorula mucilaginosa,33.0,51.0,34670.0,11.351844710693678,20
52.0,35,5.0,Rhodotorula mucilaginosa,45.0,45.0,36861.0,11.721801434848166,20
52.0,35,10.0,Rhodotorula mucilaginosa,45.0,0.0,36077.0,11.74644783111527,20
52.0,35,15.0,Rhodotorula mucilaginosa,45.0,0.0,34952.0,11.765175859178308,20
52.0,35,20.0,Rhodotorula mucilaginosa,51.0,0.0,25897.0,17.31310007141152,26
52.0,35,25.0,Rhodotorula mucilaginosa,45.0,0.0,26429.0,17.2369833768237,20
52.0,35,30.0,Rhodotorula mucilaginosa,42.0,0.0,22928.0,17.273498283950453,46
52.0,53,0.0,Rhodotorula mucilaginosa,27.0,51.0,57211.0,11.188571553263923,20
52.0,53,5.0,Rhodotorula mucilaginosa,33.0,33.0,64998.0,11.645963248191496,20
52.0,53,10.0,Rhodotorula mucilaginosa,27.0,33.0,53134.0,11.939997233654076,20
52.0,53,15.0,Rhodotorula mucilaginosa,15.0,0.0,35144.0,13.032314089181362,20
52.0,53,20.0,Rhodotorula mucilaginosa,9.0,0.0,23966.0,16.4092084753092,20
52.0,53,25.0,Rhodotorula mucilaginosa,15.0,0.0,13160.0,16.9843000592055,25
52.0,53,30.0,Rhodotorula mucilaginosa,0.0,0.0,9170.0,16.810027832528654,21
52.0,59,0.0,Rhodotorula mucilaginosa,39.0,51.0,43526.0,10.415141768747734,20
52.0,59,5.0,Rhodotorula mucilaginosa,39.0,39.0,53116.0,12.207822650818732,20
52.0,59,10.0,Rhodotorula mucilaginosa,39.0,0.0,43575.0,11.3430657207399,20
52.0,59,15.0,Rhodotorula mucilaginosa,27.0,0.0,32766.0,12.6772641338511,20
52.0,59,20.0,Rhodotorula mucilaginosa,27.0,0.0,17724.0,17.225811358747222,28
52.0,59,25.0,Rhodotorula mucilaginosa,27.0,0.0,8788.0,17.102673631840695,21
52.0,59,30.0,Rhodotorula mucilaginosa,0.0,0.0,1528.0,17.041518763683158,44
52.0,72,0.0,Rhodotorula mucilaginosa,57.0,81.0,15097.0,8.565080836536776,20
52.0,72,5.0,Rhodotorula mucilaginosa,45.0,57.0,28519.0,10.821464592998456,19
52.0,72,10.0,Rhodotorula mucilaginosa,39.0,0.0,27598.0,10.883852719348223,20
52.0,72,15.0,Rhodotorula mucilaginosa,33.0,0.0,29467.0,16.021319328285333,25
52.0,72,20.0,Rhodotorula mucilaginosa,45.0,0.0,21668.0,17.421824770833794,25
52.0,72,25.0,Rhodotorula mucilaginosa,39.0,0.0,24057.0,17.47638071671662,50
52.0,72,30.0,Rhodotorula mucilaginosa,39.0,0.0,20841.0,17.109905241865416,46
53.0,53,0.0,Rhodotorula mucilaginosa,51.0,93.0,25429.0,7.848378913600961,20
53.0,53,5.0,Rhodotorula mucilaginosa,51.0,57.0,27183.0,10.895845493565425,17
53.0,53,10.0,Rhodotorula mucilaginosa,51.0,0.0,25054.0,11.03636101570243,20
53.0,53,15.0,Rhodotorula mucilaginosa,63.0,0.0,15486.0,16.758436725877658,18
53.0,53,20.0,Rhodotorula mucilaginosa,63.0,0.0,15178.0,17.404654132309894,41
53.0,53,25.0,Rhodotorula mucilaginosa,15.0,0.0,703.0,17.358027786821854,22
53.0,53,30.0,Rhodotorula mucilaginosa,9.0,0.0,12788.0,17.05248861292335,29
53.0,58,0.0,Rhodotorula mucilaginosa,27.0,27.0,38702.0,15.377775418840455,20
53.0,58,5.0,Rhodotorula mucilaginosa,21.0,33.0,47122.0,16.020970817604297,20
53.0,58,10.0,Rhodotorula mucilaginosa,27.0,0.0,43397.0,12.160209550896427,20
53.0,58,15.0,Rhodotorula mucilaginosa,21.0,0.0,38986.0,10.2906267400161,20
53.0,58,20.0,Rhodotorula mucilaginosa,15.0,9.0,33275.0,10.686310486539412,18
53.0,58,25.0,Rhodotorula mucilaginosa,21.0,0.0,25243.0,17.151862337273602,31
53.0,58,30.0,Rhodotorula mucilaginosa,24.0,0.0,14824.0,17.168034543196242,30
53.0,60,0.0,Rhodotorula mucilaginosa,33.0,33.0,30300.0,13.612653390518556,20
53.0,60,5.0,Rhodotorula mucilaginosa,33.0,39.0,41232.0,15.995998433472153,20
53.0,60,10.0,Rhodotorula mucilaginosa,27.0,0.0,41218.0,12.329039182530265,20
53.0,60,15.0,Rhodotorula mucilaginosa,27.0,0.0,38038.0,11.838584295844313,20
53.0,60,20.0,Rhodotorula mucilaginosa,21.0,0.0,31800.0,17.25271981443139,31
53.0,60,25.0,Rhodotorula mucilaginosa,21.0,0.0,28437.0,16.482223557081486,21
53.0,60,30.0,Rhodotorula mucilaginosa,15.0,0.0,10961.0,17.037961925633873,24
53.0,94,20.0,Rhodotorula mucilaginosa,0.0,0.0,354.5,17.245666634916642,7
53.0,94,25.0,Rhodotorula mucilaginosa,9.0,0.0,16106.0,17.21035083246153,16
53.0,94,30.0,Rhodotorula mucilaginosa,6.0,6.0,1390.0,17.11485471313245,10
54.0,4,0.0,Rhodotorula mucilaginosa,39.0,45.0,36718.0,11.007460680717664,20
54.0,4,5.0,Rhodotorula mucilaginosa,39.0,39.0,41252.0,11.909122087373254,20
54.0,4,10.0,Rhodotorula mucilaginosa,45.0,0.0,38888.0,11.754177769829342,20
54.0,4,15.0,Rhodotorula mucilaginosa,39.0,0.0,36804.0,12.617013884727243,20
54.0,4,20.0,Rhodotorula mucilaginosa,39.0,3.0,34862.0,14.303282274643822,19
54.0,4,25.0,Rhodotorula mucilaginosa,33.0,0.0,32512.0,17.27148563679018,24
54.0,4,30.0,Rhodotorula mucilaginosa,39.0,0.0,22494.0,15.797029708594016,20
54.0,30,0.0,Rhodotorula mucilaginosa,27.0,45.0,53414.0,11.55679807203968,20
54.0,30,5.0,Rhodotorula mucilaginosa,27.0,39.0,62479.0,14.533592893010017,20
54.0,30,10.0,Rhodotorula mucilaginosa,27.0,0.0,63341.0,13.110324495630833,20
54.0,30,15.0,Rhodotorula mucilaginosa,27.0,0.0,52895.0,11.639332599980133,20
54.0,30,20.0,Rhodotorula mucilaginosa,27.0,0.0,46425.0,17.474402199364018,35
54.0,30,25.0,Rhodotorula mucilaginosa,15.0,0.0,35869.0,17.42336247275704,23
54.0,30,30.0,Rhodotorula mucilaginosa,30.0,0.0,18019.0,17.071412998158273,24
54.0,58,0.0,Rhodotorula mucilaginosa,33.0,51.0,40927.0,10.059151289653911,20
54.0,58,5.0,Rhodotorula mucilaginosa,33.0,45.0,44152.0,12.992710542761507,20
54.0,58,10.0,Rhodotorula mucilaginosa,45.0,3.0,35609.0,10.47637907136895,19
54.0,58,15.0,Rhodotorula mucilaginosa,51.0,99.0,29987.0,7.551587731799832,15
54.0,58,20.0,Rhodotorula mucilaginosa,51.0,0.0,23630.0,16.522550093830496,23
54.0,58,25.0,Rhodotorula mucilaginosa,15.0,0.0,16775.0,17.37547660128869,39
54.0,58,30.0,Rhodotorula mucilaginosa,12.0,0.0,6733.0,17.180853949566885,24
54.0,61,0.0,Rhodotorula mucilaginosa,39.0,45.0,40232.0,11.106190324933394,20
54.0,61,5.0,Rhodotorula mucilaginosa,33.0,45.0,55447.0,14.960022489533843,20
54.0,61,10.0,Rhodotorula mucilaginosa,39.0,0.0,49820.0,11.90391637016412,20
54.0,61,15.0,Rhodotorula mucilaginosa,33.0,0.0,46902.0,11.843589981470295,20
54.0,61,20.0,Rhodotorula mucilaginosa,33.0,0.0,39794.0,17.258519135418194,28
54.0,61,25.0,Rhodotorula mucilaginosa,9.0,0.0,27654.0,17.29446104577107,28
54.0,61,30.0,Rhodotorula mucilaginosa,51.0,0.0,8490.0,17.116833523491753,34
55.0,5,0.0,Rhodotorula mucilaginosa,39.0,45.0,29124.0,12.415969920385434,20
55.0,5,5.0,Rhodotorula mucilaginosa,39.0,39.0,42871.0,12.618128430565436,20
55.0,5,10.0,Rhodotorula mucilaginosa,39.0,0.0,40071.0,10.024432715078968,20
55.0,5,15.0,Rhodotorula mucilaginosa,45.0,0.0,28263.0,11.802789745935574,20
55.0,5,20.0,Rhodotorula mucilaginosa,33.0,0.0,23606.0,16.005251022609038,24
55.0,5,25.0,Rhodotorula mucilaginosa,9.0,0.0,13194.0,17.303774203647116,27
55.0,5,30.0,Rhodotorula mucilaginosa,0.0,0.0,3430.0,17.22370853523084,19
55.0,27,0.0,Rhodotorula mucilaginosa,27.0,63.0,40234.0,10.12466601122663,20
55.0,27,5.0,Rhodotorula mucilaginosa,27.0,39.0,50494.0,10.01033958570084,20
55.0,27,10.0,Rhodotorula mucilaginosa,27.0,0.0,53268.0,10.68133584312632,20
55.0,27,15.0,Rhodotorula mucilaginosa,27.0,0.0,46627.0,10.466666798169513,20
55.0,27,20.0,Rhodotorula mucilaginosa,27.0,0.0,44836.0,17.248987101679653,22
55.0,27,25.0,Rhodotorula mucilaginosa,21.0,0.0,48300.0,17.372689975280878,35
55.0,27,30.0,Rhodotorula mucilaginosa,6.0,0.0,36668.0,17.072095303741648,20
55.0,50,0.0,Rhodotorula mucilaginosa,45.0,63.0,37041.0,10.692649400573536,20
55.0,50,5.0,Rhodotorula mucilaginosa,39.0,51.0,51340.0,13.462492857403104,20
55.0,50,10.0,Rhodotorula mucilaginosa,45.0,0.0,45008.0,11.169309058643956,20
55.0,50,15.0,Rhodotorula mucilaginosa,39.0,3.0,42198.0,10.051344112339956,19
55.0,50,20.0,Rhodotorula mucilaginosa,45.0,0.0,30178.0,17.325223310558805,42
55.0,50,25.0,Rhodotorula mucilaginosa,15.0,0.0,15724.0,17.58865802827435,35
55.0,50,30.0,Rhodotorula mucilaginosa,21.0,0.0,1853.0,17.315868933390185,36
55.0,62,0.0,Rhodotorula mucilaginosa,39.0,75.0,32592.0,8.9765918827214,20
55.0,62,5.0,Rhodotorula mucilaginosa,39.0,57.0,38873.0,9.92349106453636,20
55.0,62,10.0,Rhodotorula mucilaginosa,39.0,0.0,38877.0,9.81626697951184,20
55.0,62,15.0,Rhodotorula mucilaginosa,39.0,0.0,36632.0,13.615491596182551,20
55.0,62,20.0,Rhodotorula mucilaginosa,45.0,0.0,31354.0,17.394219894906584,34
55.0,62,25.0,Rhodotorula mucilaginosa,39.0,0.0,29031.0,17.34087301801079,41
55.0,62,30.0,Rhodotorula mucilaginosa,9.0,0.0,862117.0,17.115366000990488,53
56.0,3,0.0,Rhodotorula mucilaginosa,45.0,57.0,28413.0,11.678082739090692,20
56.0,3,5.0,Rhodotorula mucilaginosa,45.0,45.0,36611.0,12.158943963009536,20
56.0,3,10.0,Rhodotorula mucilaginosa,45.0,0.0,33561.0,10.613652203410018,20
56.0,3,15.0,Rhodotorula mucilaginosa,39.0,3.0,33201.0,9.676319444654606,19
56.0,3,20.0,Rhodotorula mucilaginosa,33.0,0.0,26809.0,17.402770128243713,24
56.0,3,25.0,Rhodotorula mucilaginosa,33.0,0.0,19136.0,17.101256482695156,27
56.0,3,30.0,Rhodotorula mucilaginosa,9.0,0.0,7279.0,17.231817857671857,26
56.0,63,0.0,Rhodotorula mucilaginosa,45.0,63.0,31953.0,10.308715145238702,20
56.0,63,5.0,Rhodotorula mucilaginosa,27.0,39.0,61845.0,14.67859210237925,20
56.0,63,10.0,Rhodotorula mucilaginosa,39.0,0.0,45951.0,11.304206410274537,20
56.0,63,15.0,Rhodotorula mucilaginosa,27.0,0.0,47893.0,16.849741192511175,25
56.0,63,20.0,Rhodotorula mucilaginosa,33.0,0.0,41526.0,17.15456843253978,22
56.0,63,25.0,Rhodotorula mucilaginosa,21.0,0.0,37345.0,17.465507096936342,22
56.0,63,30.0,Rhodotorula mucilaginosa,33.0,0.0,18285.0,17.250896506774897,43
56.0,74,0.0,Rhodotorula mucilaginosa,27.0,39.0,51371.0,11.846447268683166,20
56.0,74,5.0,Rhodotorula mucilaginosa,33.0,39.0,54690.0,14.539831123529924,20
56.0,74,10.0,Rhodotorula mucilaginosa,39.0,0.0,44143.0,11.95439827581853,20
56.0,74,15.0,Rhodotorula mucilaginosa,27.0,3.0,44483.0,11.12434708233312,19
56.0,74,20.0,Rhodotorula mucilaginosa,21.0,0.0,41856.0,16.823016369656635,19
56.0,74,25.0,Rhodotorula mucilaginosa,3.0,3.0,32819.0,16.88771539088351,19
56.0,74,30.0,Rhodotorula mucilaginosa,24.0,0.0,17801.0,17.101064287669086,34
56.0,87,0.0,Rhodotorula mucilaginosa,45.0,57.0,23940.0,11.598999901471938,20
56.0,87,5.0,Rhodotorula mucilaginosa,33.0,39.0,39010.0,12.96611760356974,20
56.0,87,10.0,Rhodotorula mucilaginosa,33.0,0.0,35277.0,10.717890112408911,20
56.0,87,15.0,Rhodotorula mucilaginosa,39.0,0.0,32709.0,16.23044074261228,25
56.0,87,20.0,Rhodotorula mucilaginosa,39.0,0.0,25796.0,17.541767541776498,31
56.0,87,25.0,Rhodotorula mucilaginosa,9.0,0.0,139957.0,17.201738557326667,41
56.0,87,30.0,Rhodotorula mucilaginosa,12.0,0.0,11220.0,17.24517437540702,39
57.0,5,0.0,Rhodotorula mucilaginosa,39.0,51.0,34023.0,11.061737535596222,19
57.0,5,5.0,Rhodotorula mucilaginosa,45.0,45.0,30507.0,12.773869015447428,16
57.0,5,10.0,Rhodotorula mucilaginosa,45.0,51.0,30321.0,12.303596173605769,16
57.0,5,15.0,Rhodotorula mucilaginosa,45.0,21.0,28452.0,11.54298041713931,16
57.0,5,20.0,Rhodotorula mucilaginosa,45.0,0.0,29166.0,17.318426532171063,22
57.0,5,25.0,Rhodotorula mucilaginosa,39.0,0.0,27486.0,17.17163181740991,18
57.0,5,30.0,Rhodotorula mucilaginosa,42.0,0.0,23846.0,17.01751771617155,20
57.0,9,0.0,Rhodotorula mucilaginosa,0.0,75.0,30765.0,8.778051555145199,20
57.0,9,5.0,Rhodotorula mucilaginosa,0.0,45.0,43287.0,11.116754862031373,20
57.0,9,10.0,Rhodotorula mucilaginosa,0.0,0.0,48090.0,11.69059009400489,19
57.0,9,15.0,Rhodotorula mucilaginosa,9.0,9.0,38754.0,10.302802160543528,18
57.0,9,20.0,Rhodotorula mucilaginosa,39.0,0.0,33650.0,17.39329583101417,26
57.0,9,25.0,Rhodotorula mucilaginosa,39.0,0.0,32243.0,17.523638475168973,36
57.0,9,30.0,Rhodotorula mucilaginosa,36.0,0.0,27927.0,17.375779244617178,42
57.0,63,0.0,Rhodotorula mucilaginosa,39.0,51.0,27462.0,12.250385708255395,20
57.0,63,5.0,Rhodotorula mucilaginosa,39.0,0.0,47088.0,12.426344642158634,21
57.0,63,10.0,Rhodotorula mucilaginosa,39.0,0.0,38600.0,9.971404672555858,20
57.0,63,15.0,Rhodotorula mucilaginosa,39.0,3.0,30421.0,11.196383915402455,19
57.0,63,20.0,Rhodotorula mucilaginosa,9.0,0.0,16439.0,17.42242240875499,24
57.0,63,25.0,Rhodotorula mucilaginosa,39.0,0.0,11862.0,17.271007739603185,41
57.0,63,30.0,Rhodotorula mucilaginosa,75.0,0.0,1969.0,17.252277944825074,43
57.0,66,0.0,Rhodotorula mucilaginosa,33.0,45.0,32232.0,11.455091306112424,20
57.0,66,5.0,Rhodotorula mucilaginosa,33.0,39.0,44914.0,13.874921097551264,20
57.0,66,10.0,Rhodotorula mucilaginosa,33.0,0.0,40429.0,12.59252669947107,20
57.0,66,15.0,Rhodotorula mucilaginosa,33.0,0.0,39878.0,12.540975290607776,20
57.0,66,20.0,Rhodotorula mucilaginosa,33.0,0.0,35914.0,17.101432001884326,22
57.0,66,25.0,Rhodotorula mucilaginosa,33.0,0.0,37873.0,17.061699812566395,33
57.0,66,30.0,Rhodotorula mucilaginosa,33.0,0.0,30151.0,17.103906934343176,33
58.0,10,0.0,Rhodotorula mucilaginosa,27.0,27.0,37491.0,14.409876665897006,20
58.0,10,5.0,Rhodotorula mucilaginosa,33.0,33.0,44690.0,14.572597425631155,20
58.0,10,10.0,Rhodotorula mucilaginosa,33.0,0.0,39114.0,12.34467564345241,20
58.0,10,15.0,Rhodotorula mucilaginosa,45.0,0.0,29936.0,12.202592686418729,20
58.0,10,20.0,Rhodotorula mucilaginosa,3.0,3.0,25201.0,16.405654169870303,30
58.0,10,25.0,Rhodotorula mucilaginosa,39.0,0.0,17013.0,17.525605270374477,35
58.0,10,30.0,Rhodotorula mucilaginosa,42.0,0.0,10979.0,17.421510520578707,31
58.0,35,0.0,Rhodotorula mucilaginosa,27.0,39.0,38768.0,11.745534903286751,20
58.0,35,5.0,Rhodotorula mucilaginosa,21.0,39.0,44138.0,13.63617135578162,20
58.0,35,10.0,Rhodotorula mucilaginosa,21.0,0.0,43480.0,12.571239827984211,20
58.0,35,15.0,Rhodotorula mucilaginosa,21.0,0.0,41754.0,12.643187885856,20
58.0,35,20.0,Rhodotorula mucilaginosa,27.0,0.0,39313.0,17.387744940853764,24
58.0,35,25.0,Rhodotorula mucilaginosa,21.0,0.0,42256.0,17.24493939005163,34
58.0,35,30.0,Rhodotorula mucilaginosa,24.0,0.0,35309.0,17.072789444634612,20
58.0,56,0.0,Rhodotorula mucilaginosa,0.0,81.0,90834.0,8.577487028501848,22
58.0,56,5.0,Rhodotorula mucilaginosa,39.0,39.0,40532.0,12.6390080997475,19
58.0,56,10.0,Rhodotorula mucilaginosa,0.0,0.0,42950.0,10.767480506086436,22
58.0,56,15.0,Rhodotorula mucilaginosa,15.0,0.0,37158.0,16.103238849372467,24
58.0,56,20.0,Rhodotorula mucilaginosa,45.0,0.0,34707.0,17.468024424987,24
58.0,56,25.0,Rhodotorula mucilaginosa,39.0,0.0,24707.0,17.50931847248381,54
58.0,56,30.0,Rhodotorula mucilaginosa,45.0,0.0,9028.0,17.169170593267598,35
58.0,67,0.0,Rhodotorula mucilaginosa,33.0,45.0,31460.0,11.237817224454282,20
58.0,67,5.0,Rhodotorula mucilaginosa,27.0,45.0,36764.0,13.438946511325668,20
58.0,67,10.0,Rhodotorula mucilaginosa,33.0,0.0,33289.0,11.77642176494237,20
58.0,67,15.0,Rhodotorula mucilaginosa,33.0,0.0,34275.0,16.456162549239423,23
58.0,67,20.0,Rhodotorula mucilaginosa,27.0,0.0,36133.0,17.035201930447442,28
58.0,67,25.0,Rhodotorula mucilaginosa,27.0,0.0,35838.0,17.058746185695128,34
58.0,67,30.0,Rhodotorula mucilaginosa,39.0,0.0,23185.0,17.096997710412964,38
59.0,14,0.0,Rhodotorula mucilaginosa,27.0,39.0,44694.0,12.577628324964408,20
59.0,14,5.0,Rhodotorula mucilaginosa,27.0,39.0,55477.0,13.946120018711072,20
59.0,14,10.0,Rhodotorula mucilaginosa,33.0,0.0,51791.0,11.215191694304355,20
59.0,14,15.0,Rhodotorula mucilaginosa,27.0,0.0,44785.0,10.312660524862869,20
59.0,14,20.0,Rhodotorula mucilaginosa,27.0,0.0,40707.0,16.56465181560124,19
59.0,14,25.0,Rhodotorula mucilaginosa,21.0,0.0,29500.0,17.092429765048124,28
59.0,14,30.0,Rhodotorula mucilaginosa,24.0,6.0,18001.0,16.85603862471833,20
59.0,28,0.0,Rhodotorula mucilaginosa,39.0,57.0,31040.0,10.21707404131376,20
59.0,28,5.0,Rhodotorula mucilaginosa,39.0,51.0,33553.0,11.224995761381573,20
59.0,28,10.0,Rhodotorula mucilaginosa,39.0,0.0,31287.0,10.78462567234376,20
59.0,28,15.0,Rhodotorula mucilaginosa,39.0,0.0,33722.0,10.972212443379387,20
59.0,28,20.0,Rhodotorula mucilaginosa,33.0,0.0,29285.0,15.863130101702918,21
59.0,28,25.0,Rhodotorula mucilaginosa,33.0,0.0,25724.0,17.244025500667558,23
59.0,28,30.0,Rhodotorula mucilaginosa,6.0,0.0,22283.0,17.37828612681254,44
59.0,68,0.0,Rhodotorula mucilaginosa,33.0,39.0,37805.0,12.605557356907845,20
59.0,68,5.0,Rhodotorula mucilaginosa,39.0,45.0,46479.0,14.026425770289135,20
59.0,68,10.0,Rhodotorula mucilaginosa,39.0,0.0,42232.0,10.542541561500498,20
59.0,68,15.0,Rhodotorula mucilaginosa,33.0,0.0,38307.0,14.975374144339362,21
59.0,68,20.0,Rhodotorula mucilaginosa,33.0,0.0,30883.0,17.22085604627697,30
59.0,68,25.0,Rhodotorula mucilaginosa,33.0,0.0,21300.0,16.975458753409146,33
59.0,68,30.0,Rhodotorula mucilaginosa,39.0,0.0,9181.0,17.218468646368926,35
59.0,77,0.0,Rhodotorula mucilaginosa,39.0,45.0,35869.0,11.977295758456616,20
59.0,77,5.0,Rhodotorula mucilaginosa,39.0,39.0,47277.0,11.05722634725521,20
59.0,77,10.0,Rhodotorula mucilaginosa,39.0,0.0,41603.0,12.150904570769953,20
59.0,77,15.0,Rhodotorula mucilaginosa,39.0,0.0,35145.0,12.464039955489014,20
59.0,77,20.0,Rhodotorula mucilaginosa,45.0,0.0,28605.0,17.47311041362965,36
59.0,77,25.0,Rhodotorula mucilaginosa,0.0,0.0,248277.0,17.180777791853465,19
59.0,77,30.0,Rhodotorula mucilaginosa,9.0,0.0,10993.0,17.061311122492476,28
60.0,62,0.0,Rhodotorula mucilaginosa,39.0,75.0,34359.0,9.535642914153147,20
60.0,62,5.0,Rhodotorula mucilaginosa,45.0,63.0,41394.0,10.188192570111855,20
60.0,62,10.0,Rhodotorula mucilaginosa,45.0,0.0,35970.0,9.625726789818373,20
60.0,62,15.0,Rhodotorula mucilaginosa,39.0,0.0,35681.0,16.45632570350008,22
60.0,62,20.0,Rhodotorula mucilaginosa,45.0,0.0,28802.0,17.55430118334145,28
60.0,62,25.0,Rhodotorula mucilaginosa,45.0,0.0,30220.0,17.33343926520615,44
60.0,62,30.0,Rhodotorula mucilaginosa,39.0,0.0,26289.0,17.055791074705667,26
60.0,69,0.0,Rhodotorula mucilaginosa,39.0,45.0,30872.0,12.165653953636586,20
60.0,69,5.0,Rhodotorula mucilaginosa,45.0,0.0,39400.0,12.5711432826871,19
60.0,69,10.0,Rhodotorula mucilaginosa,45.0,0.0,37677.0,11.59966978790725,20
60.0,69,15.0,Rhodotorula mucilaginosa,39.0,0.0,36581.0,12.313989715097266,20
60.0,69,20.0,Rhodotorula mucilaginosa,45.0,0.0,29592.0,17.284134373627086,34
60.0,69,25.0,Rhodotorula mucilaginosa,39.0,0.0,25916.0,17.048052744010555,31
60.0,69,30.0,Rhodotorula mucilaginosa,45.0,0.0,16786.0,17.071405443094346,37
60.0,79,0.0,Rhodotorula mucilaginosa,33.0,45.0,32404.0,12.28660394481499,20
60.0,79,5.0,Rhodotorula mucilaginosa,33.0,33.0,52407.0,12.696969235251876,20
60.0,79,10.0,Rhodotorula mucilaginosa,33.0,0.0,43970.0,11.921264328172851,20
60.0,79,15.0,Rhodotorula mucilaginosa,27.0,0.0,46383.0,11.607490591627332,20
60.0,79,20.0,Rhodotorula mucilaginosa,39.0,0.0,37756.0,16.905393030145188,19
60.0,79,25.0,Rhodotorula mucilaginosa,21.0,0.0,41910.0,17.180885858887237,31
60.0,79,30.0,Rhodotorula mucilaginosa,30.0,0.0,31668.0,17.28906126543268,31
60.0,96,0.0,Rhodotorula mucilaginosa,45.0,57.0,24093.0,11.348231384578185,20
60.0,96,5.0,Rhodotorula mucilaginosa,39.0,39.0,42955.0,13.931657814210554,20
60.0,96,10.0,Rhodotorula mucilaginosa,39.0,0.0,39797.0,12.571122159964228,20
60.0,96,15.0,Rhodotorula mucilaginosa,39.0,0.0,42952.0,16.383293621691735,22
