strain_id,copper_mm,species,hue_wmean,chroma_median,n,morph
152.0,0.0,Rhodotorula mucilaginosa,12.609366983336614,10.167275319949319,20.0,1
152.0,5.0,Rhodotorula mucilaginosa,38.89512075224926,12.704442078472377,20.0,0
152.0,10.0,Rhodotorula mucilaginosa,38.69932400580835,10.449908706794169,19.0,0
152.0,15.0,Rhodotorula mucilaginosa,41.68933487200735,10.392033329074899,20.0,0
152.0,20.0,Rhodotorula mucilaginosa,49.85131336573105,9.088017774577038,20.0,0
152.0,25.0,Rhodotorula mucilaginosa,54.21893480699985,7.880705268970814,20.0,0
152.0,30.0,Rhodotorula mucilaginosa,60.20849706205459,6.14369228106552,20.0,0
153.0,0.0,Rhodotorula mucilaginosa,25.039856233413104,10.389422254104952,20.0,1
153.0,5.0,Rhodotorula mucilaginosa,39.925771232423195,13.315324976362977,20.0,0
153.0,10.0,Rhodotorula mucilaginosa,44.23754807605373,10.63799296909811,19.0,0
153.0,15.0,Rhodotorula mucilaginosa,46.552841401456945,9.674337563840709,20.0,0
153.0,20.0,Rhodotorula mucilaginosa,49.654073771297924,7.489404100053262,20.0,0
153.0,25.0,Rhodotorula mucilaginosa,48.08356143529923,4.892236189940268,20.0,0
153.0,30.0,Rhodotorula mucilaginosa,37.182560263337926,2.2973002839382928,20.0,0
155.0,0.0,Rhodotorula taiwanensis,23.349723965606298,13.496567771928994,20.0,1
155.0,5.0,Rhodotorula taiwanensis,43.929624153077505,14.875678178830686,20.0,0
155.0,10.0,Rhodotorula taiwanensis,44.34266189019544,10.820778858504674,19.0,0
155.0,15.0,Rhodotorula taiwanensis,41.63906837421921,10.59167491067997,20.0,0
155.0,20.0,Rhodotorula taiwanensis,38.66581754269959,9.315372571130846,20.0,0
155.0,25.0,Rhodotorula taiwanensis,15.682870093981753,8.139829865003573,20.0,1
155.0,30.0,Rhodotorula taiwanensis,13.859559686371876,6.769192227501845,10.0,1
156.0,0.0,Rhodotorula paludigena,19.61290723920163,11.86245001748982,20.0,1
156.0,5.0,Rhodotorula paludigena,40.791966780271174,14.675750467352437,20.0,0
156.0,10.0,Rhodotorula paludigena,39.824508264886944,12.39181083456815,19.0,0
156.0,15.0,Rhodotorula paludigena,39.473027686019066,10.385079585012278,20.0,0
156.0,20.0,Rhodotorula paludigena,43.5821990461269,7.4981499547520105,20.0,0
156.0,25.0,Rhodotorula paludigena,41.50079118158544,5.507373802029846,20.0,0
156.0,30.0,Rhodotorula paludigena,42.75321052707892,2.8556978900483,20.0,0
157.0,0.0,Rhodotorula paludigena,28.273189501211945,12.113004804850299,20.0,1
157.0,5.0,Rhodotorula paludigena,39.728090945572234,13.735927129828713,20.0,0
157.0,10.0,Rhodotorula paludigena,41.77427604854308,10.687653164520848,19.0,0
157.0,15.0,Rhodotorula paludigena,44.49567592376412,8.645714003093909,20.0,0
157.0,20.0,Rhodotorula paludigena,50.33558375237603,6.6600264068539765,20.0,0
157.0,25.0,Rhodotorula paludigena,51.4228692255241,4.833146318902875,20.0,0
157.0,30.0,Rhodotorula paludigena,24.331495130738936,2.229515175738447,20.0,1
158.0,0.0,Rhodotorula mucilaginosa,20.02238427004071,8.700378059183638,20.0,1
158.0,5.0,Rhodotorula mucilaginosa,42.74439949936188,12.692147155309009,20.0,0
158.0,10.0,Rhodotorula mucilaginosa,47.17427421828315,10.487593965998352,19.0,0
158.0,15.0,Rhodotorula mucilaginosa,49.27188202006975,8.897804965050554,20.0,0
158.0,20.0,Rhodotorula mucilaginosa,57.07229515540305,7.851862656760819,20.0,0
158.0,25.0,Rhodotorula mucilaginosa,57.02248998567986,6.735858414738436,20.0,0
158.0,30.0,Rhodotorula mucilaginosa,57.000111449416394,5.145231463788955,20.0,0
159.0,0.0,Rhodotorula mucilaginosa,5.5537009925066325,9.927876899290574,20.0,1
159.0,5.0,Rhodotorula mucilaginosa,33.46978404427069,12.247725150563213,20.0,0
159.0,10.0,Rhodotorula mucilaginosa,36.84013726391061,11.550895551858904,19.0,0
159.0,15.0,Rhodotorula mucilaginosa,40.587817622611624,11.113578540651105,20.0,0
159.0,20.0,Rhodotorula mucilaginosa,46.45621301265122,9.767148725832838,20.0,0
159.0,25.0,Rhodotorula mucilaginosa,48.516821505229885,8.269462700892674,20.0,0
159.0,30.0,Rhodotorula mucilaginosa,58.347765076755955,7.094647694109785,20.0,0
161.0,0.0,Rhodotorula mucilaginosa,17.538729443645842,11.600409361710652,20.0,1
161.0,5.0,Rhodotorula mucilaginosa,37.70261862076883,12.403931613261463,20.0,0
161.0,10.0,Rhodotorula mucilaginosa,43.20801949281934,12.707648206660435,19.0,0
161.0,15.0,Rhodotorula mucilaginosa,44.13133612018888,11.206308125812633,20.0,0
161.0,20.0,Rhodotorula mucilaginosa,52.04717915215577,10.663164922127043,20.0,0
161.0,25.0,Rhodotorula mucilaginosa,57.13526288262033,9.031659079645404,20.0,0
161.0,30.0,Rhodotorula mucilaginosa,61.78028586530157,6.860212210447661,20.0,0
162.0,0.0,Rhodotorula mucilaginosa,24.38675101528129,11.466418265771829,15.0,1
162.0,5.0,Rhodotorula mucilaginosa,37.973815693938526,12.628990373374084,15.0,0
162.0,10.0,Rhodotorula mucilaginosa,39.17021829562382,9.97362019308254,14.0,0
162.0,15.0,Rhodotorula mucilaginosa,38.04997831396664,9.166780697350664,15.0,0
162.0,20.0,Rhodotorula mucilaginosa,41.88229799047376,6.999785275922746,15.0,0
162.0,25.0,Rhodotorula mucilaginosa,29.8985844531101,5.0551880668818265,15.0,1
162.0,30.0,Rhodotorula mucilaginosa,7.701255045940886,2.68320668270988,15.0,1
163.0,0.0,Rhodotorula mucilaginosa,28.53303146967107,8.126177804556681,20.0,1
163.0,5.0,Rhodotorula mucilaginosa,46.84100055973201,12.666466246148268,20.0,0
163.0,10.0,Rhodotorula mucilaginosa,53.025203207574414,10.2868489112711,19.0,0
163.0,15.0,Rhodotorula mucilaginosa,55.989509970342105,8.935246720338103,20.0,0
163.0,20.0,Rhodotorula mucilaginosa,66.05225262662397,7.948178550988095,20.0,0
163.0,25.0,Rhodotorula mucilaginosa,67.90274983491544,6.154782627342026,20.0,0
163.0,30.0,Rhodotorula mucilaginosa,71.23312812663019,6.300401204495934,20.0,0
164.0,0.0,Rhodotorula mucilaginosa,6.970152697069381,9.499259136136928,20.0,1
164.0,5.0,Rhodotorula mucilaginosa,42.2434704633953,12.014698983898198,20.0,0
164.0,10.0,Rhodotorula mucilaginosa,42.78120238573852,11.04408016128255,19.0,0
164.0,15.0,Rhodotorula mucilaginosa,43.056273346295434,10.648358654752931,20.0,0
164.0,20.0,Rhodotorula mucilaginosa,49.15785951786768,9.885218634943666,20.0,0
164.0,25.0,Rhodotorula mucilaginosa,51.40683073227129,8.812575537243195,20.0,0
164.0,30.0,Rhodotorula mucilaginosa,62.093889219332695,7.5114391926711574,20.0,0
165.0,0.0,,4.3425729557766495,9.401418235711214,20.0,1
165.0,5.0,,29.193426378703247,11.059141155675004,20.0,1
165.0,10.0,,33.64791057061998,10.361802875999732,19.0,0
165.0,15.0,,36.26929718791597,9.353175909444523,20.0,0
165.0,20.0,,42.34327923519161,8.015882104549592,20.0,0
165.0,25.0,,41.96841448133395,7.015532270883766,20.0,0
165.0,30.0,,56.43000770868898,6.032972345120582,20.0,0
166.0,0.0,Rhodotorula mucilaginosa,24.388911224914754,8.577929855167362,20.0,1
166.0,5.0,Rhodotorula mucilaginosa,38.7624008655997,8.99198741044843,20.0,0
166.0,10.0,Rhodotorula mucilaginosa,40.97242571866368,5.524987661653879,19.0,0
166.0,15.0,Rhodotorula mucilaginosa,48.697030807722285,4.593548739881419,20.0,0
166.0,20.0,Rhodotorula mucilaginosa,54.71218312586004,3.919191811709012,15.0,0
166.0,25.0,Rhodotorula mucilaginosa,312.97659549538366,4.978066995198758,20.0,1
167.0,0.0,Rhodotorula mucilaginosa,16.76064223127575,6.849230028401464,20.0,1
167.0,5.0,Rhodotorula mucilaginosa,51.965948521855424,11.847416716893747,20.0,0
167.0,10.0,Rhodotorula mucilaginosa,59.126621758886884,9.330042160579085,19.0,0
167.0,15.0,Rhodotorula mucilaginosa,62.94672071477458,9.287981101201993,20.0,0
167.0,20.0,Rhodotorula mucilaginosa,72.10556370576101,9.031891466308444,20.0,0
167.0,25.0,Rhodotorula mucilaginosa,73.06205331130109,7.653072614043366,20.0,0
167.0,30.0,Rhodotorula mucilaginosa,72.94875842820684,6.879098500969205,18.0,0
168.0,0.0,Rhodotorula mucilaginosa,15.284788111143676,9.703548045667379,20.0,1
168.0,5.0,Rhodotorula mucilaginosa,44.256501011169206,13.022064610237628,20.0,0
168.0,10.0,Rhodotorula mucilaginosa,47.51265074853725,11.085058293708336,19.0,0
168.0,15.0,Rhodotorula mucilaginosa,49.66358306775836,10.750101853518757,20.0,0
168.0,20.0,Rhodotorula mucilaginosa,55.056435151177205,9.745320362930727,20.0,0
168.0,25.0,Rhodotorula mucilaginosa,57.38003629647034,7.90688834960239,20.0,0
168.0,30.0,Rhodotorula mucilaginosa,64.2440444215785,5.460605804411553,20.0,0
169.0,0.0,Rhodotorula mucilaginosa,21.776373699459697,7.497345134199267,20.0,1
169.0,5.0,Rhodotorula mucilaginosa,43.02747810117369,9.543302768305011,20.0,0
169.0,10.0,Rhodotorula mucilaginosa,46.30153333666271,7.90528292263131,14.0,0
169.0,15.0,Rhodotorula mucilaginosa,49.77214084435516,8.238891785823638,20.0,0
169.0,20.0,Rhodotorula mucilaginosa,58.497344404793616,9.004353645084997,20.0,0
169.0,25.0,Rhodotorula mucilaginosa,61.60194055841156,8.438754568175678,15.0,0
169.0,30.0,Rhodotorula mucilaginosa,71.7397791648002,6.4902730199833965,15.0,0
170.0,0.0,Rhodotorula mucilaginosa,19.20607575330383,8.683916553684913,20.0,1
170.0,5.0,Rhodotorula mucilaginosa,40.61887493767935,11.44856400259484,20.0,0
170.0,10.0,Rhodotorula mucilaginosa,45.511661310273524,9.480809047585758,19.0,0
170.0,15.0,Rhodotorula mucilaginosa,53.35837067417157,8.640498636184997,20.0,0
170.0,20.0,Rhodotorula mucilaginosa,66.50205553112077,7.617605627919813,20.0,0
170.0,25.0,Rhodotorula mucilaginosa,72.99436148628143,6.076152909054636,20.0,0
170.0,30.0,Rhodotorula mucilaginosa,83.46685122625645,3.870411144844912,20.0,0
171.0,0.0,Rhodotorula mucilaginosa,18.92659812048445,11.995048920748154,20.0,1
171.0,5.0,Rhodotorula mucilaginosa,41.106643884326665,14.005671936834442,20.0,0
171.0,10.0,Rhodotorula mucilaginosa,40.91284420810837,11.571048805845075,19.0,0
171.0,15.0,Rhodotorula mucilaginosa,42.44935041864092,11.22227007131141,20.0,0
171.0,20.0,Rhodotorula mucilaginosa,46.03981925137821,9.750061998514012,20.0,0
171.0,25.0,Rhodotorula mucilaginosa,45.373844100112095,8.711482903208108,20.0,0
171.0,30.0,Rhodotorula mucilaginosa,42.31508026571953,5.893018232675541,20.0,0
172.0,0.0,Rhodotorula mucilaginosa,9.275822621246403,10.780401203320945,20.0,1
172.0,5.0,Rhodotorula mucilaginosa,36.55091811911498,13.029316212373223,20.0,0
172.0,10.0,Rhodotorula mucilaginosa,40.38119234209592,12.50579130871964,19.0,0
172.0,15.0,Rhodotorula mucilaginosa,41.738416221467595,11.382971975190898,20.0,0
172.0,20.0,Rhodotorula mucilaginosa,47.84652339882213,10.030366024879825,20.0,0
172.0,25.0,Rhodotorula mucilaginosa,48.91956008793257,8.736334683199619,20.0,0
172.0,30.0,Rhodotorula mucilaginosa,59.29234898173315,6.997297403320114,20.0,0
173.0,0.0,,21.01271648391715,10.949521857467683,20.0,1
173.0,5.0,,42.88746179482025,14.414289856845112,20.0,0
173.0,10.0,,41.72206996398911,11.164156905641834,19.0,0
173.0,15.0,,40.786163662222016,9.463978137829443,20.0,0
173.0,20.0,,43.19008055931492,7.119232077783239,20.0,0
173.0,25.0,,41.330405924910394,5.0450540624017775,20.0,0
173.0,30.0,,35.61299547285974,2.7886626886956627,20.0,0
174.0,0.0,Rhodotorula mucilaginosa,25.926415847841675,8.63422638789456,20.0,1
174.0,5.0,Rhodotorula mucilaginosa,46.82581119894171,13.462504934196295,20.0,0
174.0,10.0,Rhodotorula mucilaginosa,49.510968998631235,10.631327200966195,19.0,0
174.0,15.0,Rhodotorula mucilaginosa,52.127207877538886,9.320137169914702,20.0,0
174.0,20.0,Rhodotorula mucilaginosa,59.88408773982027,8.136463644374782,20.0,0
174.0,25.0,Rhodotorula mucilaginosa,57.0200971980544,6.198840755228109,20.0,0
174.0,30.0,Rhodotorula mucilaginosa,52.66382825403513,3.889634263774637,20.0,0
175.0,0.0,Rhodotorula mucilaginosa,28.393802627779998,8.447948185647686,20.0,1
175.0,5.0,Rhodotorula mucilaginosa,42.66008204979075,9.332346440963569,20.0,0
175.0,10.0,Rhodotorula mucilaginosa,46.163560830056234,4.982616713230634,19.0,0
175.0,15.0,Rhodotorula mucilaginosa,53.63103037559051,4.343703165115771,20.0,0
175.0,20.0,Rhodotorula mucilaginosa,8.85628694175441,7.207191743785879,20.0,1
175.0,25.0,Rhodotorula mucilaginosa,54.21046187522511,7.526166328388088,10.0,0
176.0,0.0,Rhodotorula mucilaginosa,29.64515832314825,10.739176051187757,20.0,1
176.0,5.0,Rhodotorula mucilaginosa,41.237442863275916,11.90702110701972,20.0,0
176.0,10.0,Rhodotorula mucilaginosa,46.88024379308228,11.495531628505752,20.0,0
176.0,15.0,Rhodotorula mucilaginosa,50.02537154688452,10.843397340522547,20.0,0
176.0,20.0,Rhodotorula mucilaginosa,56.89128541525116,9.002164940772222,20.0,0
176.0,25.0,Rhodotorula mucilaginosa,62.559789273122455,8.395048282598736,20.0,0
176.0,30.0,Rhodotorula mucilaginosa,71.44967448338922,6.804399231949597,20.0,0
177.0,0.0,Rhodotorula mucilaginosa,6.857925030002041,9.896866949989757,20.0,1
177.0,5.0,Rhodotorula mucilaginosa,43.616516166923056,11.318608970804576,20.0,0
177.0,10.0,Rhodotorula mucilaginosa,40.13384474551374,8.507106111898393,20.0,0
177.0,15.0,Rhodotorula mucilaginosa,32.75210090601885,6.002606671230287,20.0,0
177.0,20.0,Rhodotorula mucilaginosa,36.94105555330355,5.307668761985967,20.0,0
177.0,25.0,Rhodotorula mucilaginosa,45.67203142910908,5.226086863140097,20.0,0
177.0,30.0,Rhodotorula mucilaginosa,43.94782147097056,3.81160927753288,20.0,0
178.0,0.0,Rhodotorula mucilaginosa,23.41692168124914,8.50973668813258,20.0,1
178.0,5.0,Rhodotorula mucilaginosa,32.85572025766633,8.032902438610746,20.0,0
178.0,10.0,Rhodotorula mucilaginosa,30.715372828101817,6.834198622989861,20.0,1
178.0,15.0,Rhodotorula mucilaginosa,36.58119175773911,6.405749677683865,20.0,0
178.0,20.0,Rhodotorula mucilaginosa,51.69250676510514,6.238162424314682,20.0,0
178.0,25.0,Rhodotorula mucilaginosa,61.9350174117442,6.334633903045509,22.0,0
178.0,30.0,Rhodotorula mucilaginosa,58.50800896554037,3.563455448099947,21.0,0
179.0,0.0,Rhodotorula mucilaginosa,19.094942997620016,13.477240942106812,20.0,1
179.0,5.0,Rhodotorula mucilaginosa,41.04455929365833,15.817803225681114,20.0,0
179.0,10.0,Rhodotorula mucilaginosa,37.85831220473103,13.148956981676466,20.0,0
179.0,15.0,Rhodotorula mucilaginosa,35.06008740764434,11.217314626431756,20.0,0
179.0,20.0,Rhodotorula mucilaginosa,34.15838042207145,8.425911068352356,20.0,0
179.0,25.0,Rhodotorula mucilaginosa,33.11422838014781,7.296515591918393,20.0,0
179.0,30.0,Rhodotorula mucilaginosa,23.922396052277097,5.557719236750323,20.0,1
181.0,0.0,Rhodotorula mucilaginosa,3.5800415441822704,10.667959054477091,20.0,1
181.0,5.0,Rhodotorula mucilaginosa,29.572824257085323,11.726375621887506,20.0,1
181.0,10.0,Rhodotorula mucilaginosa,28.74908984567847,10.559935043342183,20.0,1
181.0,15.0,Rhodotorula mucilaginosa,30.574119821478902,9.47688414451484,20.0,1
181.0,20.0,Rhodotorula mucilaginosa,35.74786710997827,7.969421429262658,20.0,0
181.0,25.0,Rhodotorula mucilaginosa,38.41920045096777,7.223940526797412,20.0,0
181.0,30.0,Rhodotorula mucilaginosa,41.01325558483338,4.94808959930481,20.0,0
182.0,0.0,Rhodotorula mucilaginosa,21.793156587813478,10.8998708519516,20.0,1
182.0,5.0,Rhodotorula mucilaginosa,40.82859971301085,13.932609832281539,20.0,0
182.0,10.0,Rhodotorula mucilaginosa,39.90435691253449,11.827816879046036,20.0,0
182.0,15.0,Rhodotorula mucilaginosa,38.197273449356906,9.876634659803763,20.0,0
182.0,20.0,Rhodotorula mucilaginosa,36.426394650328525,6.75656817309282,20.0,0
182.0,25.0,Rhodotorula mucilaginosa,32.41716218451464,4.852663857603848,20.0,0
182.0,30.0,Rhodotorula mucilaginosa,23.306288256423862,2.967752521623778,20.0,1
183.0,0.0,Rhodotorula mucilaginosa,10.079259877331017,10.42003364603784,20.0,1
183.0,5.0,Rhodotorula mucilaginosa,38.98822644006678,12.972377114675577,20.0,0
183.0,10.0,Rhodotorula mucilaginosa,41.19886063581783,12.143644311425374,20.0,0
183.0,15.0,Rhodotorula mucilaginosa,43.33087335915826,11.579499953987655,20.0,0
183.0,20.0,Rhodotorula mucilaginosa,47.81397366634046,10.449757945881279,20.0,0
183.0,25.0,Rhodotorula mucilaginosa,51.34008349773646,9.632575851559652,20.0,0
183.0,30.0,Rhodotorula mucilaginosa,59.389542245810865,7.534756164252668,20.0,0
185.0,0.0,Rhodotorula dairenensis,45.064701047508564,9.059215878533534,20.0,0
185.0,5.0,Rhodotorula dairenensis,56.89786583454767,11.249102056361707,20.0,0
185.0,10.0,Rhodotorula dairenensis,59.673639870197526,10.36380094724359,20.0,0
185.0,15.0,Rhodotorula dairenensis,65.19263891782654,11.150099478420783,20.0,0
185.0,20.0,Rhodotorula dairenensis,74.75352072102237,11.333520977277967,20.0,0
185.0,25.0,Rhodotorula dairenensis,77.33300753037699,10.49274835106156,20.0,0
185.0,30.0,Rhodotorula dairenensis,78.94913429299369,7.384290065340556,20.0,0
186.0,0.0,Rhodotorula mucilaginosa,9.233469366803519,10.334072521867197,20.0,1
186.0,5.0,Rhodotorula mucilaginosa,41.04284029491961,11.928658659954422,20.0,0
186.0,10.0,Rhodotorula mucilaginosa,41.987066681628875,10.820826234260359,20.0,0
186.0,15.0,Rhodotorula mucilaginosa,47.613346434903605,10.110943388954421,20.0,0
186.0,20.0,Rhodotorula mucilaginosa,55.344537283788966,8.612866818365909,20.0,0
186.0,25.0,Rhodotorula mucilaginosa,61.95266602183407,7.285141964715862,20.0,0
186.0,30.0,Rhodotorula mucilaginosa,73.46518071998547,7.177398943832966,20.0,0
188.0,0.0,Rhodotorula mucilaginosa,20.87408467283694,5.704774477544863,20.0,1
188.0,5.0,Rhodotorula mucilaginosa,60.62766105313676,9.693102116577723,20.0,0
188.0,10.0,Rhodotorula mucilaginosa,71.69152844660591,9.175361108460333,20.0,0
188.0,15.0,Rhodotorula mucilaginosa,77.69156972309297,10.00140365201349,20.0,0
188.0,20.0,Rhodotorula mucilaginosa,83.86912455863673,9.413568014884152,20.0,0
188.0,25.0,Rhodotorula mucilaginosa,85.32551028935086,8.689965886172516,20.0,0
188.0,30.0,Rhodotorula mucilaginosa,89.03513779163985,5.484120353779068,20.0,0
189.0,0.0,Rhodotorula mucilaginosa,26.71752986612316,12.347048351584998,20.0,1
189.0,5.0,Rhodotorula mucilaginosa,35.17237821866148,11.232221375307939,20.0,0
189.0,10.0,Rhodotorula mucilaginosa,32.467702706522196,8.403127370853031,20.0,0
189.0,15.0,Rhodotorula mucilaginosa,36.51062457515657,7.435411813739584,20.0,0
189.0,20.0,Rhodotorula mucilaginosa,31.56894588543408,5.21460096890082,20.0,0
189.0,25.0,Rhodotorula mucilaginosa,25.524989474783375,3.6456341197170343,20.0,1
189.0,30.0,Rhodotorula mucilaginosa,326.6645562847804,2.5792748264809404,20.0,1
190.0,0.0,Rhodotorula mucilaginosa,15.422441342503129,8.799008554282896,20.0,1
190.0,5.0,Rhodotorula mucilaginosa,48.472944033805724,11.978355913383258,20.0,0
190.0,10.0,Rhodotorula mucilaginosa,58.269647333198144,12.240407845796547,20.0,0
190.0,15.0,Rhodotorula mucilaginosa,63.69057823554314,11.610761621606677,20.0,0
190.0,20.0,Rhodotorula mucilaginosa,68.9420450162111,10.321709167946548,20.0,0
190.0,25.0,Rhodotorula mucilaginosa,67.0512625329624,9.439732452867439,20.0,0
190.0,30.0,Rhodotorula mucilaginosa,62.543434586077716,7.987145627718814,20.0,0
191.0,0.0,,12.986646062924773,9.531513056875347,20.0,1
191.0,5.0,,37.57503419874115,11.312200544311434,20.0,0
191.0,10.0,,43.38281473303596,10.617795637340517,20.0,0
191.0,15.0,,44.559440075128215,10.30757826354774,15.0,0
191.0,20.0,,47.97968185734253,10.445846379472052,10.0,0
191.0,25.0,,57.714743379180476,9.584486073253693,10.0,0
191.0,30.0,,67.22943140487008,8.748168778153511,10.0,0
192.0,0.0,Rhodotorula dairenensis,38.64351586563275,9.991354078249906,20.0,0
192.0,5.0,Rhodotorula dairenensis,56.598794047035504,12.988868426215314,19.0,0
192.0,10.0,Rhodotorula dairenensis,58.20432288612904,12.524860816171124,20.0,0
192.0,15.0,Rhodotorula dairenensis,63.456725018688196,11.86823944862503,20.0,0
192.0,20.0,Rhodotorula dairenensis,74.17231209402016,10.588467787547902,20.0,0
192.0,25.0,Rhodotorula dairenensis,78.35283733663661,9.261290341285783,20.0,0
192.0,30.0,Rhodotorula dairenensis,72.88628159884551,6.464810603083743,20.0,0
193.0,0.0,Rhodotorula mucilaginosa,22.821573844372427,11.096019164098637,20.0,1
193.0,5.0,Rhodotorula mucilaginosa,38.40301944942693,11.592372686327167,20.0,0
193.0,10.0,Rhodotorula mucilaginosa,42.60868725930803,12.564028213174872,20.0,0
193.0,15.0,Rhodotorula mucilaginosa,46.53437660069119,12.136235052267438,20.0,0
193.0,20.0,Rhodotorula mucilaginosa,57.305108341724,11.230862793033594,20.0,0
193.0,25.0,Rhodotorula mucilaginosa,63.763125757356114,10.299499785596453,20.0,0
193.0,30.0,Rhodotorula mucilaginosa,69.62062123248155,9.123668581891897,20.0,0
194.0,0.0,Rhodotorula dairenensis,39.16481343022165,10.48609315934127,20.0,0
194.0,5.0,Rhodotorula dairenensis,55.58506449634507,12.462887183040815,20.0,0
194.0,10.0,Rhodotorula dairenensis,55.40326246946363,11.813117074766541,20.0,0
194.0,15.0,Rhodotorula dairenensis,53.97247316838543,12.189632939362799,20.0,0
194.0,20.0,Rhodotorula dairenensis,64.56989669714159,10.843821804928822,20.0,0
194.0,25.0,Rhodotorula dairenensis,71.16173291468984,10.3682654315398,20.0,0
194.0,30.0,Rhodotorula dairenensis,69.41237864345797,7.77517905650727,20.0,0
196.0,0.0,Rhodotorula mucilaginosa,5.054045489136506,10.740810829038207,20.0,1
196.0,5.0,Rhodotorula mucilaginosa,27.362827140325194,10.712699521066515,20.0,1
196.0,10.0,Rhodotorula mucilaginosa,31.691541351103467,9.578180896700147,20.0,0
196.0,15.0,Rhodotorula mucilaginosa,36.92999705939874,9.141001900888952,20.0,0
196.0,20.0,Rhodotorula mucilaginosa,42.01278450356867,8.00079285695903,20.0,0
196.0,25.0,Rhodotorula mucilaginosa,42.42665391591266,6.346047899084547,20.0,0
196.0,30.0,Rhodotorula mucilaginosa,63.87804035215564,6.23780986597778,20.0,0
197.0,0.0,Rhodotorula mucilaginosa,13.550540744299301,10.001240265448807,20.0,1
197.0,5.0,Rhodotorula mucilaginosa,41.644992095988044,12.109928821162091,15.0,0
197.0,10.0,Rhodotorula mucilaginosa,44.59475083215229,9.849419013049182,15.0,0
197.0,15.0,Rhodotorula mucilaginosa,48.30846486044101,8.548667595968887,15.0,0
197.0,20.0,Rhodotorula mucilaginosa,50.41434426561947,7.0466493558483565,15.0,0
197.0,25.0,Rhodotorula mucilaginosa,51.36812208233702,5.798448029185043,15.0,0
197.0,30.0,Rhodotorula mucilaginosa,45.470899880587645,4.167318118950172,15.0,0
198.0,0.0,Rhodotorula mucilaginosa,9.521720915851567,12.952078778154632,15.0,1
198.0,5.0,Rhodotorula mucilaginosa,35.07882482084172,15.05870248516156,15.0,0
198.0,10.0,Rhodotorula mucilaginosa,39.40933211350897,13.910113543657442,15.0,0
198.0,15.0,Rhodotorula mucilaginosa,42.571444891698185,13.022058998282978,15.0,0
198.0,20.0,Rhodotorula mucilaginosa,47.1204152120039,11.105599475546706,15.0,0
198.0,25.0,Rhodotorula mucilaginosa,49.71354167165666,9.76536349474516,15.0,0
198.0,30.0,Rhodotorula mucilaginosa,45.141014800500024,6.882539514451718,15.0,0
199.0,0.0,Rhodotorula mucilaginosa,3.8927625591978927,10.92147418576532,20.0,1
199.0,5.0,Rhodotorula mucilaginosa,30.15419162483596,11.986903046644063,20.0,1
199.0,10.0,Rhodotorula mucilaginosa,34.43812075488716,11.584699347046051,20.0,0
199.0,15.0,Rhodotorula mucilaginosa,38.3448767018723,10.806769846090068,20.0,0
199.0,20.0,Rhodotorula mucilaginosa,46.19095574879711,9.364977420307616,20.0,0
199.0,25.0,Rhodotorula mucilaginosa,50.39743365243848,8.363612540376883,20.0,0
199.0,30.0,Rhodotorula mucilaginosa,58.550435718753974,6.675891320547241,20.0,0
200.0,0.0,Rhodotorula mucilaginosa,7.605250031000106,9.370447723808361,20.0,1
200.0,5.0,Rhodotorula mucilaginosa,42.66613185437908,11.277068040277053,20.0,0
200.0,10.0,Rhodotorula mucilaginosa,49.17949857593717,11.923891284467452,20.0,0
200.0,15.0,Rhodotorula mucilaginosa,49.66578853544323,10.487439788827185,20.0,0
200.0,20.0,Rhodotorula mucilaginosa,55.004475498020064,9.68096756469684,20.0,0
200.0,25.0,Rhodotorula mucilaginosa,59.25546509554108,8.442546790063435,20.0,0
200.0,30.0,Rhodotorula mucilaginosa,71.0105455328447,7.331663217212599,20.0,0
201.0,0.0,Rhodotorula mucilaginosa,18.740128927856972,8.215354235404895,15.0,1
201.0,5.0,Rhodotorula mucilaginosa,37.914385188855164,7.479100079210382,15.0,0
201.0,10.0,Rhodotorula mucilaginosa,37.559163137579155,7.5940525247246535,10.0,0
202.0,0.0,Rhodotorula mucilaginosa,22.35387114990317,12.53324782962451,20.0,1
202.0,5.0,Rhodotorula mucilaginosa,43.084027938890394,12.799540245745652,21.0,0
202.0,10.0,Rhodotorula mucilaginosa,42.29923203700946,13.950170014332258,20.0,0
202.0,15.0,Rhodotorula mucilaginosa,47.739635369885754,13.4618150366148,20.0,0
202.0,20.0,Rhodotorula mucilaginosa,50.230586034798584,12.083280479238022,20.0,0
202.0,25.0,Rhodotorula mucilaginosa,55.80506618584807,10.028611904147965,20.0,0
202.0,30.0,Rhodotorula mucilaginosa,66.12377275821204,9.84495870956185,20.0,0
203.0,0.0,Rhodotorula dairenensis,40.353204210858294,13.350832416015901,20.0,0
203.0,5.0,Rhodotorula dairenensis,47.82170707660525,14.418127076220959,20.0,0
203.0,10.0,Rhodotorula dairenensis,48.126455847568295,13.762850511389924,20.0,0
203.0,15.0,Rhodotorula dairenensis,50.443573099252454,14.56103930580911,20.0,0
203.0,20.0,Rhodotorula dairenensis,59.59282469338726,12.91580666676452,20.0,0
203.0,25.0,Rhodotorula dairenensis,70.96977870648882,10.54819445925981,20.0,0
203.0,30.0,Rhodotorula dairenensis,73.37948572128673,6.956708353602501,20.0,0
204.0,0.0,Rhodotorula mucilaginosa,19.310761105880868,8.312466763851049,20.0,1
204.0,5.0,Rhodotorula mucilaginosa,44.48724455621269,10.169015476035177,20.0,0
